id,label
TEST_01291,비디오
TEST_01292,중심이
TEST_01293,완전
TEST_01294,해마다
TEST_01295,배우
TEST_01296,결출하다
TEST_01297,이십
TEST_01298,앞서
TEST_01299,물
TEST_01300,정말
TEST_01301,중요하다
TEST_01302,동물
TEST_01303,그날
TEST_01304,흥륭하다
TEST_01305,도시
TEST_01306,은행
TEST_01307,사이
TEST_01308,재밌다
TEST_01309,있다
TEST_01310,청바지
TEST_01311,하나다
TEST_01312,낫다
TEST_01313,낮아지다
TEST_01314,손을
TEST_01315,게임
TEST_01316,비슷한
TEST_01317,고통
TEST_01318,조금
TEST_01319,선정하다
TEST_01320,여행
TEST_01321,빨리
TEST_01322,그러면
TEST_01323,운동장
TEST_01324,한국어
TEST_01325,순
TEST_01326,부정적
TEST_01327,천장
TEST_01328,배다
TEST_01329,셋
TEST_01330,그렇다
TEST_01331,하루
TEST_01332,우물
TEST_01333,봄
TEST_01334,가장
TEST_01335,날짜
TEST_01336,괴롭히지
TEST_01337,아니다
TEST_01338,중이다
TEST_01339,비밀
TEST_01340,중국
TEST_01341,분만
TEST_01342,제과점
TEST_01343,바다
TEST_01344,남자
TEST_01345,외국
TEST_01346,갈지
TEST_01347,다음
TEST_01348,못된
TEST_01349,오랜만에
TEST_01350,년
TEST_01351,아니라
TEST_01352,그러자
TEST_01353,반경
TEST_01354,뉴스
TEST_01355,정당
TEST_01356,구경
TEST_01357,같이
TEST_01358,예술
TEST_01359,수치다
TEST_01360,위험
TEST_01361,바랄
TEST_01362,달력
TEST_01363,만나자
TEST_01364,가져다
TEST_01365,출구
TEST_01366,그동안
TEST_01367,축구
TEST_01368,승부
TEST_01369,카메라
TEST_01370,지난주
TEST_01371,농장
TEST_01372,예쁘다
TEST_01373,며칠
TEST_01374,싶다
TEST_01375,시설
TEST_01376,병원
TEST_01377,소시지
TEST_01378,그토록
TEST_01379,취소하고
TEST_01380,내려올
TEST_01381,방
TEST_01382,겨울
TEST_01383,비행기
TEST_01384,다이어트
TEST_01385,넷
TEST_01386,양배추
TEST_01387,내린다
TEST_01388,화가
TEST_01389,동그랗다
TEST_01390,사부님
TEST_01391,인식하다
TEST_01392,약
TEST_01393,고통
TEST_01394,최용하다
TEST_01395,노란색
TEST_01396,각각
TEST_01397,발자국
TEST_01398,상대적
TEST_01399,안내할
TEST_01400,의미
TEST_01401,현실
TEST_01402,바람
TEST_01403,성별
TEST_01404,하늘
TEST_01405,판사
TEST_01406,신기하다
TEST_01407,어때
TEST_01408,아니요
TEST_01409,대책
TEST_01410,방송
TEST_01411,출판
TEST_01412,쓰나
TEST_01413,목
TEST_01414,명령
TEST_01415,산소
TEST_01416,전화
TEST_01417,방은하다
TEST_01418,부인
TEST_01419,자동차
TEST_01420,해
TEST_01421,언제나
TEST_01422,있다
TEST_01423,수도
TEST_01424,부수적
TEST_01425,남학생
TEST_01426,올해
TEST_01427,일
TEST_01428,아주
TEST_01429,먹이
TEST_01430,친절한
TEST_01431,들렸다
TEST_01432,재미없어
TEST_01433,몇
TEST_01434,한마디
TEST_01435,다양한
TEST_01436,둘째
TEST_01437,할아버지
TEST_01438,리우다
TEST_01439,좌석
TEST_01440,신발
TEST_01441,달렸다
TEST_01442,쳐다
TEST_01443,어제
TEST_01444,우리나라
TEST_01445,예약하고
TEST_01446,일치
TEST_01447,마음
TEST_01448,비난
TEST_01449,심일월
TEST_01450,이야
TEST_01451,거다
TEST_01452,몇몇
TEST_01453,아니
TEST_01454,생산되다
TEST_01455,일주일
TEST_01456,바랄
TEST_01457,거기다
TEST_01458,골치
TEST_01459,유행하다
TEST_01460,인터뷰
TEST_01461,제한하다
TEST_01462,꼭대기
TEST_01463,유령
TEST_01464,들어가도
TEST_01465,따라오게
TEST_01466,손님
TEST_01467,방향
TEST_01468,요즘
TEST_01469,둘다
TEST_01470,소파
TEST_01471,필요
TEST_01472,사다
TEST_01473,이십
TEST_01474,기술자
TEST_01475,중요하다
TEST_01476,아침
TEST_01477,초록색
TEST_01478,진짜
TEST_01479,테니스
TEST_01480,전부
TEST_01481,명령
TEST_01482,여자
TEST_01483,평범한
TEST_01484,왜요
TEST_01485,홍콩
TEST_01486,놀랍다
TEST_01487,둘다
TEST_01488,시계
TEST_01489,표현되다
TEST_01490,있다
TEST_01491,하다니
TEST_01492,둘다
TEST_01493,공부하고
TEST_01494,기다리다
TEST_01495,잘됐다
TEST_01496,오늘
TEST_01497,양복
TEST_01498,출발
TEST_01499,영국
TEST_01500,공공
TEST_01501,다르다
TEST_01502,보호
TEST_01503,유할하다
TEST_01504,입학하다
TEST_01505,목요일
TEST_01506,도일
TEST_01507,비비
TEST_01508,죄인
TEST_01509,적극적
TEST_01510,강하다
TEST_01511,고등학생
TEST_01512,분명히
TEST_01513,성인
TEST_01514,진실로
TEST_01515,이혼
TEST_01516,파티
TEST_01517,만
TEST_01518,휴일
TEST_01519,성숙한
TEST_01520,사고가
TEST_01521,의원
TEST_01522,싶다
TEST_01523,움직인다
TEST_01524,동기가
TEST_01525,진실한
TEST_01526,만
TEST_01527,요원
TEST_01528,오빠
TEST_01529,피로
TEST_01530,기억될
TEST_01531,수표
TEST_01532,요구
TEST_01533,조심히
TEST_01534,참석
TEST_01535,위
TEST_01536,부모
TEST_01537,말이다
TEST_01538,영화
TEST_01539,늑대
TEST_01540,출근할
TEST_01541,호텔
TEST_01542,상상
TEST_01543,망설이지
TEST_01544,예술적
TEST_01545,청소기
TEST_01546,지원
TEST_01547,강하다
TEST_01548,감
TEST_01549,오전
TEST_01550,거울
TEST_01551,회사
TEST_01552,반
TEST_01553,맥주
TEST_01554,반지
TEST_01555,집안일
TEST_01556,칠
TEST_01557,활동하고
TEST_01558,해선
TEST_01559,미끄러지다
TEST_01560,일보다
TEST_01561,첫째
TEST_01562,조깅
TEST_01563,부끄러운
TEST_01564,중국
TEST_01565,지난주
TEST_01566,바란다
TEST_01567,왜요
TEST_01568,인간성
TEST_01569,가운데
TEST_01570,개방된
TEST_01571,미안하다
TEST_01572,생산하다
TEST_01573,세
TEST_01574,든다
TEST_01575,정확히
TEST_01576,사람
TEST_01577,넷
TEST_01578,평뚱하다
TEST_01579,타다
TEST_01580,냉동
TEST_01581,공
TEST_01582,바라지
TEST_01583,크다
TEST_01584,머물
TEST_01585,작은어머니
TEST_01586,예컨대
TEST_01587,아무도
TEST_01588,마당
TEST_01589,동안
TEST_01590,우아한
TEST_01591,보고
TEST_01592,변신
TEST_01593,약혼녀
TEST_01594,훌륭한
TEST_01595,전사다
TEST_01596,수백
TEST_01597,컴퓨터
TEST_01598,허가
TEST_01599,앞
TEST_01600,냉동
TEST_01601,무섭다
TEST_01602,까얗다
TEST_01603,일곱
TEST_01604,달려들다
TEST_01605,건물
TEST_01606,가자
TEST_01607,나라
TEST_01608,유령
TEST_01609,동생
TEST_01610,방은
TEST_01611,이분
TEST_01612,생활용품
TEST_01613,뜨겁다
TEST_01614,줄어들고
TEST_01615,금고
TEST_01616,알았다
TEST_01617,지루한
TEST_01618,순진한
TEST_01619,싫어한다
TEST_01620,공격
TEST_01621,먼저
TEST_01622,단어
TEST_01623,한국말
TEST_01624,너도
TEST_01625,다리
TEST_01626,눈부신
TEST_01627,명확하게
TEST_01628,점점
TEST_01629,사실상
TEST_01630,집도
TEST_01631,치즈
TEST_01632,그보다
TEST_01633,어디다
TEST_01634,깨해하다
TEST_01635,때로
TEST_01636,나랑
TEST_01637,농담
TEST_01638,박사가
TEST_01639,소풍
TEST_01640,문동하다
TEST_01641,마마
TEST_01642,휴일
TEST_01643,출곧못하다
TEST_01644,정전
TEST_01645,진행
TEST_01646,골목
TEST_01647,미안
TEST_01648,임금
TEST_01649,배고프다
TEST_01650,닥터다
TEST_01651,나와
TEST_01652,재판
TEST_01653,당장
TEST_01654,예전
TEST_01655,사고가
TEST_01656,부품
TEST_01657,얼굴
TEST_01658,디자인
TEST_01659,그러니까
TEST_01660,저사람
TEST_01661,체력
TEST_01662,아주
TEST_01663,향용기
TEST_01664,바다
TEST_01665,기계
TEST_01666,하필
TEST_01667,않다
TEST_01668,동안
TEST_01669,아일
TEST_01670,값
TEST_01671,채널
TEST_01672,한글
TEST_01673,매일
TEST_01674,여학생
TEST_01675,우체국
TEST_01676,매일
TEST_01677,논리
TEST_01678,둘째
TEST_01679,실험
TEST_01680,따라가
TEST_01681,양복
TEST_01682,텔레비전
TEST_01683,편안하게
TEST_01684,해적
TEST_01685,이러다
TEST_01686,실컷
TEST_01687,거다
TEST_01688,싸우다
TEST_01689,요리
TEST_01690,교장
TEST_01691,스트레스
TEST_01692,일어나라
TEST_01693,마르타
TEST_01694,그를
TEST_01695,제일
TEST_01696,닭고기
TEST_01697,관계된
TEST_01698,여는
TEST_01699,달력
TEST_01700,개방
TEST_01701,사진
TEST_01702,팩려하다
TEST_01703,반대편
TEST_01704,주일
TEST_01705,얼마
TEST_01706,보통
TEST_01707,마리
TEST_01708,경치
TEST_01709,올림이이
TEST_01710,먹다
TEST_01711,이쪽
TEST_01712,다시
TEST_01713,대니얼
TEST_01714,외국에
TEST_01715,우편
TEST_01716,가끔
TEST_01717,그렇지만
TEST_01718,일급
TEST_01719,저러다
TEST_01720,세상
TEST_01721,안전하다
TEST_01722,차라리
TEST_01723,있다
TEST_01724,소음
TEST_01725,굳히다
TEST_01726,연구하고
TEST_01727,나라
TEST_01728,영국
TEST_01729,날카롭다
TEST_01730,이렇다
TEST_01731,시작
TEST_01732,결혼하자
TEST_01733,따라오게
TEST_01734,청소하고
TEST_01735,연구
TEST_01736,해당되다
TEST_01737,외국에
TEST_01738,있다
TEST_01739,먹다
TEST_01740,얼굴
TEST_01741,나비
TEST_01742,콤플렉스
TEST_01743,스포츠
TEST_01744,왜냐하면
TEST_01745,비비
TEST_01746,동그라이
TEST_01747,자전거
TEST_01748,나나
TEST_01749,따뜻한
TEST_01750,일명
TEST_01751,넷째
TEST_01752,아랫사람
TEST_01753,좀
TEST_01754,일
TEST_01755,쓰동하다
TEST_01756,저라도
TEST_01757,법칙
TEST_01758,기타
TEST_01759,옥수수
TEST_01760,식료품
TEST_01761,바란다
TEST_01762,냉장고
TEST_01763,통일하다
TEST_01764,아침
TEST_01765,마흔
TEST_01766,왔다
TEST_01767,판다
TEST_01768,파란색
TEST_01769,옥상
TEST_01770,무덤
TEST_01771,쓸데없이
TEST_01772,극장
TEST_01773,인사나
TEST_01774,이번
TEST_01775,우울한
TEST_01776,장례식
TEST_01777,천
TEST_01778,운동장
TEST_01779,건너가
TEST_01780,수치다
TEST_01781,대통령
TEST_01782,언니
TEST_01783,강하다
TEST_01784,환경
TEST_01785,피할
TEST_01786,걷다
TEST_01787,승객
TEST_01788,불레버전
TEST_01789,햇빛
TEST_01790,적어도
TEST_01791,솔직하게
TEST_01792,정문
TEST_01793,그린대로
TEST_01794,놀랍다
TEST_01795,어떻게
TEST_01796,둘다
TEST_01797,한쪽
TEST_01798,외용하다
TEST_01799,야채
TEST_01800,인사
TEST_01801,교회
TEST_01802,옥수수
TEST_01803,졸라
TEST_01804,집중
TEST_01805,일단
TEST_01806,이곳
TEST_01807,부모님
TEST_01808,혼자
TEST_01809,캐나다
TEST_01810,형의
TEST_01811,반짝거리다
TEST_01812,체온
TEST_01813,음식
TEST_01814,취소하고
TEST_01815,위험
TEST_01816,교회
TEST_01817,나아질
TEST_01818,그렇지만
TEST_01819,판단
TEST_01820,같다
TEST_01821,아직
TEST_01822,백벽하다
TEST_01823,대로
TEST_01824,우습게
TEST_01825,확실한
TEST_01826,할머니
TEST_01827,관찰하고
TEST_01828,무시하고
TEST_01829,수없이
TEST_01830,만
TEST_01831,춤추자
TEST_01832,건물
TEST_01833,받아
TEST_01834,보살피다
TEST_01835,그리울
TEST_01836,있다
TEST_01837,둘다
TEST_01838,체텀
TEST_01839,모른다
TEST_01840,이내
TEST_01841,어렵다
TEST_01842,바깥쪽
TEST_01843,가능
TEST_01844,불평
TEST_01845,둘다
TEST_01846,아나운서
TEST_01847,고담
TEST_01848,효과
TEST_01849,재미
TEST_01850,해도
TEST_01851,야구
TEST_01852,소시지
TEST_01853,달
TEST_01854,바비
TEST_01855,충분하다
TEST_01856,진찰
TEST_01857,명단
TEST_01858,매매
TEST_01859,맥주
TEST_01860,맞다
TEST_01861,라면
TEST_01862,저
TEST_01863,저마다
TEST_01864,피곤한
TEST_01865,얼른
TEST_01866,오빠
TEST_01867,이곳
TEST_01868,가문
TEST_01869,넘겨줄
TEST_01870,다하고
TEST_01871,오랜
TEST_01872,계시나
TEST_01873,그럼
TEST_01874,내린다
TEST_01875,보면
TEST_01876,뒤늦게
TEST_01877,남자
TEST_01878,끝났다
TEST_01879,미술
TEST_01880,이전
TEST_01881,수행할
TEST_01882,실은
TEST_01883,이상적
TEST_01884,안쪽
TEST_01885,왠지
TEST_01886,춤
TEST_01887,정직한
TEST_01888,편지
TEST_01889,수도
TEST_01890,갑시다
TEST_01891,집단적
TEST_01892,손을
TEST_01893,갑자기
TEST_01894,한글
TEST_01895,확신한다
TEST_01896,제작한
TEST_01897,창문
TEST_01898,물
TEST_01899,그럼
TEST_01900,재료
TEST_01901,있을
TEST_01902,유의하다
TEST_01903,치약
TEST_01904,입
TEST_01905,세
TEST_01906,크다
TEST_01907,뛰어가서
TEST_01908,일주일
TEST_01909,접근한다
TEST_01910,허리
TEST_01911,예고하다
TEST_01912,음악
TEST_01913,국제
TEST_01914,무슨
TEST_01915,작년
TEST_01916,러시아
TEST_01917,단지
TEST_01918,양쪽
TEST_01919,모
TEST_01920,확장
TEST_01921,되돌아보다
TEST_01922,여가
TEST_01923,병
TEST_01924,동전
TEST_01925,다섯
TEST_01926,혼자
TEST_01927,경주
TEST_01928,표기하다
TEST_01929,보통
TEST_01930,잊어없다
TEST_01931,여기다
TEST_01932,돈도
TEST_01933,이게
TEST_01934,두려움
TEST_01935,물론
TEST_01936,수석
TEST_01937,깨슷하다
TEST_01938,둘다
TEST_01939,네
TEST_01940,형사
TEST_01941,한편
TEST_01942,구입한
TEST_01943,방송
TEST_01944,오
TEST_01945,현재
TEST_01946,발전
TEST_01947,불쌍하다
TEST_01948,놀랍다
TEST_01949,마음속
TEST_01950,근무하고
TEST_01951,중대한
TEST_01952,개월
TEST_01953,야구
TEST_01954,메일
TEST_01955,하여금
TEST_01956,열차
TEST_01957,이동한다
TEST_01958,내에
TEST_01959,품
TEST_01960,또
TEST_01961,큰걸
TEST_01962,소고기
TEST_01963,만족스럽다
TEST_01964,애매하없다
TEST_01965,무슨
TEST_01966,등산
TEST_01967,공격
TEST_01968,대단하다
TEST_01969,생긴다
TEST_01970,딸
TEST_01971,대중
TEST_01972,팀
TEST_01973,심각해지다
TEST_01974,신체
TEST_01975,그는
TEST_01976,적도
TEST_01977,사라
TEST_01978,오후
TEST_01979,내지
TEST_01980,전화번호
TEST_01981,정거장
TEST_01982,상쾌한
TEST_01983,집안일
TEST_01984,마취
TEST_01985,총이
TEST_01986,이야기
TEST_01987,거울
TEST_01988,무릎
TEST_01989,비방밥
TEST_01990,판단
TEST_01991,준비된
TEST_01992,장소
TEST_01993,성립하다
TEST_01994,경우
TEST_01995,늦가일
TEST_01996,영향
TEST_01997,값
TEST_01998,물을
TEST_01999,거리
TEST_02000,모양
TEST_02001,얼굴
TEST_02002,남자
TEST_02003,경치
TEST_02004,몰라
TEST_02005,마요네즈
TEST_02006,힘이다
TEST_02007,저것
TEST_02008,에어컨
TEST_02009,동시
TEST_02010,재주
TEST_02011,개방
TEST_02012,심해지고
TEST_02013,판결
TEST_02014,오전
TEST_02015,한때
TEST_02016,다중
TEST_02017,지저분한
TEST_02018,오늘날
TEST_02019,자판기
TEST_02020,문제
TEST_02021,연다
TEST_02022,그곳
TEST_02023,축구
TEST_02024,서너
TEST_02025,운전
TEST_02026,백인
TEST_02027,진짜
TEST_02028,비
TEST_02029,사흘
TEST_02030,도도하다
TEST_02031,좋다
TEST_02032,증명할
TEST_02033,빨간색
TEST_02034,예색하다
TEST_02035,일본에
TEST_02036,소개
TEST_02037,예이
TEST_02038,약속하마
TEST_02039,심부름
TEST_02040,저기
TEST_02041,많이
TEST_02042,사다
TEST_02043,다리
TEST_02044,유령
TEST_02045,식기
TEST_02046,배부르다
TEST_02047,반만
TEST_02048,난다
TEST_02049,영어
TEST_02050,있다
TEST_02051,물을
TEST_02052,심하다
TEST_02053,소요되다
TEST_02054,그러면
TEST_02055,지어
TEST_02056,방마다
TEST_02057,기리버이
TEST_02058,않다
TEST_02059,유감
TEST_02060,노트
TEST_02061,파란색
TEST_02062,하늘
TEST_02063,심장
TEST_02064,년
TEST_02065,편하게
TEST_02066,여동생
TEST_02067,아침마다
TEST_02068,인체
TEST_02069,지하철
TEST_02070,각각
TEST_02071,까얗다
TEST_02072,에이제이
TEST_02073,여러분
TEST_02074,올라가자
TEST_02075,형사
TEST_02076,발목
TEST_02077,북쪽
TEST_02078,빠워가다
TEST_02079,아침
TEST_02080,미국
TEST_02081,그러니까
TEST_02082,발가락
TEST_02083,분리
TEST_02084,뒤
TEST_02085,개선하다
TEST_02086,순서
TEST_02087,야구
TEST_02088,앞뒤
TEST_02089,생선
TEST_02090,분다
TEST_02091,이제
TEST_02092,풀
TEST_02093,운동하다
TEST_02094,미안하다
TEST_02095,있다
TEST_02096,상태
TEST_02097,외과
TEST_02098,넷
TEST_02099,첫째
TEST_02100,얼굴
TEST_02101,행동
TEST_02102,종료
TEST_02103,야간
TEST_02104,언제
TEST_02105,높이
TEST_02106,심장
TEST_02107,맛있다
TEST_02108,택시
TEST_02109,마사지
TEST_02110,초대
TEST_02111,기억하나
TEST_02112,책썩하다
TEST_02113,졸라
TEST_02114,저런
TEST_02115,토요일
TEST_02116,빈
TEST_02117,할머니
TEST_02118,체육관
TEST_02119,수요일
TEST_02120,휴지
TEST_02121,여인
TEST_02122,사과
TEST_02123,피가
TEST_02124,신속하게
TEST_02125,이번
TEST_02126,십일월
TEST_02127,사고가
TEST_02128,부정
TEST_02129,이렇게
TEST_02130,기억하나
TEST_02131,결국
TEST_02132,유리한
TEST_02133,한글
TEST_02134,호기심
TEST_02135,학생
TEST_02136,가본적
TEST_02137,지도
TEST_02138,올라가자
TEST_02139,유지하라
TEST_02140,가난한
TEST_02141,양보하다
TEST_02142,가격
TEST_02143,대개
TEST_02144,외과
TEST_02145,도중
TEST_02146,국제
TEST_02147,와이셔츠
TEST_02148,실례
TEST_02149,계속
TEST_02150,그런데
TEST_02151,입력
TEST_02152,밝힐
TEST_02153,초등학교
TEST_02154,못할
TEST_02155,그날
TEST_02156,찾아보자
TEST_02157,표시하고
TEST_02158,창문
TEST_02159,왜요
TEST_02160,뜨겁다
TEST_02161,그림
TEST_02162,골치
TEST_02163,뚜껑
TEST_02164,초페서다
TEST_02165,노트
TEST_02166,고층
TEST_02167,사실
TEST_02168,초대한
TEST_02169,결혼하자
TEST_02170,우리가
TEST_02171,현재
TEST_02172,근데
TEST_02173,송아지
TEST_02174,허락
TEST_02175,어제
TEST_02176,천천히
TEST_02177,전시장
TEST_02178,말
TEST_02179,온다
TEST_02180,불안
TEST_02181,철저하게
TEST_02182,졸업하고
TEST_02183,방문할
TEST_02184,식당
TEST_02185,구별되다
TEST_02186,생활
TEST_02187,기각
TEST_02188,잠시
TEST_02189,물을
TEST_02190,인사
TEST_02191,이야기하자
TEST_02192,좌석
TEST_02193,이전
TEST_02194,자동차
TEST_02195,숙제
TEST_02196,근접
TEST_02197,급
TEST_02198,가운데
TEST_02199,우연히
TEST_02200,웃기다
TEST_02201,프랑스
TEST_02202,여행
TEST_02203,층
TEST_02204,살길
TEST_02205,구별할
TEST_02206,기숙사
TEST_02207,대회
TEST_02208,조심하고
TEST_02209,전개하다
TEST_02210,출발하자
TEST_02211,없다
TEST_02212,장하다
TEST_02213,구성
TEST_02214,무슨
TEST_02215,최대한
TEST_02216,서로
TEST_02217,어디
TEST_02218,그러자
TEST_02219,마누라
TEST_02220,사회적
TEST_02221,리우다
TEST_02222,차
TEST_02223,수없이
TEST_02224,만나자
TEST_02225,매매하다
TEST_02226,함께
TEST_02227,문학
TEST_02228,낯추다
TEST_02229,기양
TEST_02230,몬카다
TEST_02231,뿌세하다
TEST_02232,거리
TEST_02233,어린이
TEST_02234,여동생
TEST_02235,되다
TEST_02236,평가되다
TEST_02237,재활용품
TEST_02238,이상하다
TEST_02239,법원
TEST_02240,부정적
TEST_02241,죽다
TEST_02242,네
TEST_02243,인상
TEST_02244,하나
TEST_02245,실현
TEST_02246,진통
TEST_02247,타다
TEST_02248,가족
TEST_02249,도착한다
TEST_02250,방송국
TEST_02251,이미
TEST_02252,병
TEST_02253,농사
TEST_02254,신문
TEST_02255,식품점
TEST_02256,출석하다
TEST_02257,목
TEST_02258,앉아
TEST_02259,월세
TEST_02260,마구
TEST_02261,돈도
TEST_02262,밝혀낼
TEST_02263,수업이
TEST_02264,일생
TEST_02265,환각
TEST_02266,질서
TEST_02267,안부
TEST_02268,오해
TEST_02269,코미디
TEST_02270,재주가
TEST_02271,여름을
TEST_02272,그런데
TEST_02273,국내
TEST_02274,사탕
TEST_02275,딱딱한
TEST_02276,두리번거리다
TEST_02277,다음
TEST_02278,여름
TEST_02279,선생
TEST_02280,명령
TEST_02281,안내할
TEST_02282,사망
TEST_02283,요청한다
TEST_02284,안녕하쇼
TEST_02285,관계된
TEST_02286,인구
TEST_02287,내놓고
TEST_02288,바다
TEST_02289,시에
TEST_02290,결혼
TEST_02291,서로
TEST_02292,불평
TEST_02293,소개
TEST_02294,전화번호
TEST_02295,서로
TEST_02296,사라
TEST_02297,소식
TEST_02298,범인
TEST_02299,아버님
TEST_02300,부엌
TEST_02301,수페마햇
TEST_02302,참중하다
TEST_02303,아주머니
